scenario_id,scenario_label,ticker,date,delta_p_pp,p,endpoint_spread_sum_pp,large_move,large_move_threshold_pp,selection_basis,prior_session_date,overlapping_registered_events,event_timing_limitation,market_return,sector_technology,sector_consumer_discretionary,sector_communications,sector_industrials,sector_utilities,sector_real_estate,sector_energy,sector_financials,sector_healthcare,sector_staples,cloud_platforms,electrical_equipment,regulated_utilities,power_generators,data_center_reits,integrated_energy,homebuilders,machinery_distribution,managed_care,hospitals,generators_minus_regulated,equipment_minus_generators,hospitals_minus_managed_care
wisconsin_dem,Democratic Wisconsin governor,GOVPARTYWI-26-D,2026-08-12,38.0,0.765,2.0,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-08-11,2026-08-11: Wisconsin partisan primary (scheduled election date) | Short-Term Energy Outlook - August 2026,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.0025046624297864195,0.014885293820046774,-0.011321691532261147,-0.008987148648955334,0.0009693480750054828,0.004813180823553198,0.009301266569441413,0.0016412025869070312,0.0020761061153755644,0.002559418776439726,0.004605022770170164,-0.013890459146051876,0.012350651620898323,0.00554678164350042,0.006647110495800357,0.03418554249420158,-0.0003090011214777477,-0.029900763586909962,0.004797319532973316,0.008453700678399345,0.007656022452344979,0.0011003288522999366,0.005703541125097966,-0.0007976782260543658
wisconsin_dem,Democratic Wisconsin governor,GOVPARTYWI-26-D,2026-07-17,-6.499999999999995,0.65,3.0,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-16,"2026-07-16: Poll: Costs Are the Top Health Care Issue for Voters in the Midterms, But Fraud Tops Republicans' List As Trump Administration Pushes Crackdown",Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.009897156017872222,-0.010872058856015498,-0.0161922102930121,-0.01775410539644373,-0.004107633968615243,-0.006597823701425698,-0.0008799145695761457,0.011574883235944355,-0.008634390809987624,-0.004388174910232023,-0.007225208423577323,-0.016829922892526827,-0.0030414026924628357,-0.008079458046229449,0.010670209358473515,0.006187263748871241,0.014402912563328263,-0.030812196207304965,-0.008208869036509636,0.006400848939071224,-0.03774562639913759,0.018749667404702963,-0.01371161205093635,-0.04414647533820881
wisconsin_dem,Democratic Wisconsin governor,GOVPARTYWI-26-D,2026-07-22,-5.999999999999995,0.55,4.0,True,4.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-21,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.0011627413779321527,-0.0028210781628480452,-0.007399722148443422,-0.007543413980395708,0.0010634861609293278,0.022484465213730154,-0.004203593765468194,0.011965825007512088,-0.001069352568852877,-0.005117050385140431,0.003806801143447114,-0.01470416272258009,-0.0005706261687987157,0.018025949023515397,0.03776159304841398,-0.002091273492082213,0.014028503074510201,-0.001589849089887685,0.01373780525834478,-0.011550380369941493,-0.003269991778600878,0.01973564402489858,-0.03833221921721269,0.008280388591340615
wisconsin_dem,Democratic Wisconsin governor,GOVPARTYWI-26-D,2026-07-20,-5.000000000000004,0.6,4.0,True,4.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-17,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.0016143782471810253,0.0006834693233070954,-0.0071898978993520934,0.00135563961871088,-0.007190282139179938,-0.005091865210533952,-0.00418314914946194,0.004507599170554544,-0.003910369935465452,-0.01142216388180417,-0.0038737154783117234,0.015908087117729137,0.005418555475754427,-0.0007646815797290318,0.010401500113942697,0.005496384457303105,0.009610405167126967,-0.021296521941399138,-0.01706646399048798,-0.0106550460793301,-0.0020474682446334214,0.011166181693671728,-0.004982944638188269,0.008607577834696678
wisconsin_dem,Democratic Wisconsin governor,GOVPARTYWI-26-D,2026-07-31,-3.9999999999999925,0.525,1.9999999999999802,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-30,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.007199809675054292,-0.002162349247493256,0.032921051413253855,0.015575117322161214,0.008128241231029065,-0.006941365301168623,-0.005077252673509114,0.01000678700389046,-0.0010526556717723734,-0.005932003396274865,-0.004913983420460899,0.08358090385838997,0.06750970668885248,-0.003052261852416527,-0.0029832501296869762,-0.025570614148981707,0.006878320450485087,-0.01684444417537012,0.006055761243648446,-0.016774639484997467,0.01718079700386621,6.901172272955058e-05,0.07049295681853945,0.03395543648886368
georgia_dem,Democratic Georgia governor,GOVPARTYGA-26-D,2026-07-16,5.000000000000004,0.525,2.0,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-15,"2026-07-16: Poll: Costs Are the Top Health Care Issue for Voters in the Midterms, But Fraud Tops Republicans' List As Trump Administration Pushes Crackdown",Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.005418617756386079,-0.022359276999959765,0.002905951605902679,-0.006438487786407543,0.0004998130573747872,0.005528527051112508,0.020197434547681414,0.00920354792502076,0.0033592401360638124,0.02217455249543243,0.028033979916969765,-0.016811901439229948,-0.03726334761860495,0.00949497319847703,-0.036225352965771174,-0.013595494226103677,0.011204796559277752,0.01597601339975918,0.001456225746459613,0.011612386496984817,0.018186575214088174,-0.045720326164248204,-0.0010379946528337736,0.0065741887171033575
georgia_dem,Democratic Georgia governor,GOVPARTYGA-26-D,2026-07-17,3.0000000000000027,0.555,2.0,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-16,"2026-07-16: Poll: Costs Are the Top Health Care Issue for Voters in the Midterms, But Fraud Tops Republicans' List As Trump Administration Pushes Crackdown",Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.009897156017872222,-0.010872058856015498,-0.0161922102930121,-0.01775410539644373,-0.004107633968615243,-0.006597823701425698,-0.0008799145695761457,0.011574883235944355,-0.008634390809987624,-0.004388174910232023,-0.007225208423577323,-0.016829922892526827,-0.0030414026924628357,-0.008079458046229449,0.010670209358473515,0.006187263748871241,0.014402912563328263,-0.030812196207304965,-0.008208869036509636,0.006400848939071224,-0.03774562639913759,0.018749667404702963,-0.01371161205093635,-0.04414647533820881
georgia_dem,Democratic Georgia governor,GOVPARTYGA-26-D,2026-07-24,3.0000000000000027,0.595,1.9999999999999802,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-23,"2026-07-23: As the 2026 midterms approach, economy is front and center | Americans' evaluations of the economy remain negative | USTR Takes Action in Forced Labor Section 301 Investigations",Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.0010160123647910968,-0.014401749001851094,0.005976475846926732,0.008730364607311802,0.003957355232722781,0.0021650203895122733,0.022246940668007475,0.004041728855717297,0.008597519729425018,0.006999534599379187,0.011056341534283032,4.4601512202202976e-05,-0.03581822021618908,0.007171557809853679,-0.018837753600391194,0.07955737425332698,0.0011108882215536964,0.03160492700562889,0.014031100649466777,-0.006657869818852857,0.015112888290587767,-0.026009311410244873,-0.016980466615797885,0.021770758109440624
georgia_dem,Democratic Georgia governor,GOVPARTYGA-26-D,2026-08-12,3.0000000000000027,0.595,1.9999999999999802,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-08-11,2026-08-11: Wisconsin partisan primary (scheduled election date) | Short-Term Energy Outlook - August 2026,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.0025046624297864195,0.014885293820046774,-0.011321691532261147,-0.008987148648955334,0.0009693480750054828,0.004813180823553198,0.009301266569441413,0.0016412025869070312,0.0020761061153755644,0.002559418776439726,0.004605022770170164,-0.013890459146051876,0.012350651620898323,0.00554678164350042,0.006647110495800357,0.03418554249420158,-0.0003090011214777477,-0.029900763586909962,0.004797319532973316,0.008453700678399345,0.007656022452344979,0.0011003288522999366,0.005703541125097966,-0.0007976782260543658
georgia_dem,Democratic Georgia governor,GOVPARTYGA-26-D,2026-08-11,2.9999999999999916,0.565,1.9999999999999802,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-08-10,2026-08-11: Wisconsin partisan primary (scheduled election date) | Short-Term Energy Outlook - August 2026,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.0031952597501651026,-0.0012344942962987382,-0.0035932172788099015,-0.005007647132424187,0.005958780110276729,0.01159285851188252,-0.007207200086191579,0.012462612100310855,-0.00017301740171016267,-0.002552884874956529,-0.003060559342860758,-0.02125006486902592,0.037779730831397074,0.011263567687885168,0.02183617738693866,-0.006542445903703731,0.004520545053105729,0.025470363594596646,0.008517657985531352,-0.016024827395070607,-0.0062555765174667766,0.010572609699053492,0.015943553444458414,0.00976925087760383
datacenter_three_states,At least three binding state data-center moratoriums,KXMORATORIUMCOUNT-26DEC31-AL3,2026-07-28,35.0,0.54,7.99999999999999,True,7.99999999999999,Five largest observed absolute probability moves; not independently identified political news,2026-07-27,2026-07-27: U.S. Economic Confidence Improves in July,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.002394780651586048,-0.018416561432382683,0.014796166304837044,0.018669835021966952,-0.0038754992734999494,-0.003502623606462252,0.005463286913678811,-0.013536684497347573,0.012658182005721885,0.02362301563362923,0.0199156154649327,0.010175683148002471,-0.04689084307256286,-0.0005420807932818295,-0.04571713821924733,-0.012288090454307232,-0.011957366182937135,0.027231947268709478,0.0005905221983723381,0.026697618775514798,0.07332787763016557,-0.045175057425965504,-0.001173704853315527,0.046630258854650775
datacenter_three_states,At least three binding state data-center moratoriums,KXMORATORIUMCOUNT-26DEC31-AL3,2026-07-22,-17.500000000000014,0.2249999999999999,11.0,True,11.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-21,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.0011627413779321527,-0.0028210781628480452,-0.007399722148443422,-0.007543413980395708,0.0010634861609293278,0.022484465213730154,-0.004203593765468194,0.011965825007512088,-0.001069352568852877,-0.005117050385140431,0.003806801143447114,-0.01470416272258009,-0.0005706261687987157,0.018025949023515397,0.03776159304841398,-0.002091273492082213,0.014028503074510201,-0.001589849089887685,0.01373780525834478,-0.011550380369941493,-0.003269991778600878,0.01973564402489858,-0.03833221921721269,0.008280388591340615
datacenter_three_states,At least three binding state data-center moratoriums,KXMORATORIUMCOUNT-26DEC31-AL3,2026-07-29,-9.000000000000014,0.4499999999999999,7.99999999999999,True,7.99999999999999,Five largest observed absolute probability moves; not independently identified political news,2026-07-28,2026-07-29: Federal Reserve issues FOMC statement,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.015387473482586067,-0.026418780235082928,-0.007734732580165771,-0.0014588860708137918,-0.03194696506967387,-0.013400716261362078,-0.0010867037358083254,0.018759802619067623,-0.015972190856196833,-0.0060982246034343435,0.0034459345298729627,-0.005463364816939357,-0.11784782526323256,-0.014226058476272119,-0.023209786142532995,-0.0259092247196428,0.023529449107662637,-0.03085795620167181,-0.04031633319560061,-0.019170225651006345,-0.023936511411526418,-0.008983727666260877,-0.09463803912069957,-0.004766285760520073
datacenter_three_states,At least three binding state data-center moratoriums,KXMORATORIUMCOUNT-26DEC31-AL3,2026-07-24,-7.000000000000001,0.155,2.0,True,3.0,Five largest observed absolute probability moves; not independently identified political news,2026-07-23,"2026-07-23: As the 2026 midterms approach, economy is front and center | Americans' evaluations of the economy remain negative | USTR Takes Action in Forced Labor Section 301 Investigations",Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.0010160123647910968,-0.014401749001851094,0.005976475846926732,0.008730364607311802,0.003957355232722781,0.0021650203895122733,0.022246940668007475,0.004041728855717297,0.008597519729425018,0.006999534599379187,0.011056341534283032,4.4601512202202976e-05,-0.03581822021618908,0.007171557809853679,-0.018837753600391194,0.07955737425332698,0.0011108882215536964,0.03160492700562889,0.014031100649466777,-0.006657869818852857,0.015112888290587767,-0.026009311410244873,-0.016980466615797885,0.021770758109440624
datacenter_three_states,At least three binding state data-center moratoriums,KXMORATORIUMCOUNT-26DEC31-AL3,2026-07-30,-6.499999999999989,0.385,6.999999999999989,False,6.999999999999989,Five largest observed absolute probability moves; not independently identified political news,2026-07-29,2026-07-29: Federal Reserve issues FOMC statement,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.01676579949601198,0.054991823260780226,0.006988610115862048,-0.026755549703404102,0.009792797982999923,-0.00556668895233603,-0.01436031028197049,0.005285550733651112,0.00564572500178695,-0.016361893231620295,-0.021634608246837495,0.06168539555026579,0.04455390638074763,-0.017144367932532933,0.031215885740196292,0.03290955818489261,0.0018745234803548838,-0.010327711555475405,-0.0028213130022333157,0.0021399383712841225,-0.03035421714238906,0.048360253672729225,0.01333802064055134,-0.032494155513673184
federal_ai_framework,Federal AI framework before 2027,KXAIBILL-26JUN-27JAN01,2026-07-28,-3.0,0.075,5.99999999999999,False,5.99999999999999,Five largest observed absolute probability moves; not independently identified political news,2026-07-27,2026-07-27: U.S. Economic Confidence Improves in July,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.002394780651586048,-0.018416561432382683,0.014796166304837044,0.018669835021966952,-0.0038754992734999494,-0.003502623606462252,0.005463286913678811,-0.013536684497347573,0.012658182005721885,0.02362301563362923,0.0199156154649327,0.010175683148002471,-0.04689084307256286,-0.0005420807932818295,-0.04571713821924733,-0.012288090454307232,-0.011957366182937135,0.027231947268709478,0.0005905221983723381,0.026697618775514798,0.07332787763016557,-0.045175057425965504,-0.001173704853315527,0.046630258854650775
federal_ai_framework,Federal AI framework before 2027,KXAIBILL-26JUN-27JAN01,2026-08-03,3.0,0.105,7.99999999999999,False,7.99999999999999,Five largest observed absolute probability moves; not independently identified political news,2026-07-31,2026-08-03: Highlights from the 2026 NGA Summer Meeting,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.01424300656734756,0.015340673447306274,0.01826171774880203,0.02864004559592437,0.0184608951947538,0.00022552731848035634,0.002440661439902181,-0.012762356528465246,0.007727475448161769,-0.0019070904507768605,-0.002234008637138074,0.04798331575688282,0.0721927472384517,-0.0027461173145177376,0.04700518707343826,0.013125969267748783,-0.010494328989945512,0.02988633687129183,0.015989559524831533,0.0023165817307371217,0.00998531769353228,0.049751304387956,0.025187560165013445,0.007668735962795159
federal_ai_framework,Federal AI framework before 2027,KXAIBILL-26JUN-27JAN01,2026-08-10,1.5,0.115,11.0,False,11.0,Five largest observed absolute probability moves; not independently identified political news,2026-08-07,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.00029741673673222557,-0.008777963961105972,-0.0015852030739087475,0.0052134996049857385,-0.003132015310536862,-0.011006639200146995,-0.012894575861718272,0.04660870095957881,0.003645883762727564,0.016658678703747043,-0.00199724850627625,0.011460268474687247,-0.008367205309554038,-0.02243123635789457,0.009109056454776221,-0.006085500306386105,0.0444319500931587,-0.02925718335584193,-0.006032649533784055,0.004077831671576604,0.0016208957119168144,0.03154029281267079,-0.01747626176433026,-0.0024569359596597895
federal_ai_framework,Federal AI framework before 2027,KXAIBILL-26JUN-27JAN01,2026-08-24,-1.5,0.09,13.0,False,13.0,Five largest observed absolute probability moves; not independently identified political news,2026-08-21,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.0029384110198065194,-0.017784051880715745,0.002372533610030647,0.008258511277772218,-0.006934812760055475,0.010521411225698607,0.005545696314230852,-0.008328076435888287,0.012874072448853191,0.00045814816911993184,0.01697870823052794,0.010373130244839693,-0.025882809205788893,0.013144056808983673,-0.0010112058458227602,-0.010211945963789382,-0.008520072443741034,0.008639895228305994,-0.006063887652871136,0.022173296605743742,0.00011647007778448071,-0.014155262654806433,-0.024871603359966132,-0.02205682652795926
federal_ai_framework,Federal AI framework before 2027,KXAIBILL-26JUN-27JAN01,2026-08-25,1.0000000000000009,0.1,12.0,False,12.0,Five largest observed absolute probability moves; not independently identified political news,2026-08-24,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.003195937672779925,0.009386294988956267,-0.0029586313988720914,0.007656700611540224,-0.0033519894051152743,0.002082372745162653,0.0006617864126430284,-0.016637604609503365,0.001545863117500046,0.0033771971848712834,-0.010634652231334085,0.0006715908865026301,0.0021780327563067914,0.0016804280610775435,0.021545599346279642,0.018640266420472673,-0.01827145697540461,0.003419840397700491,-0.015434147730322478,-0.005441903336821152,-0.0011182100448933197,0.0198651712852021,-0.01936756658997285,0.004323693291927833
election_gas_four,Election-day gasoline above $4,KXAAAGASED-26NOV03-4.00,2026-08-13,30.999999999999993,0.565,9.99999999999998,True,9.99999999999998,Five largest observed absolute probability moves; not independently identified political news,2026-08-12,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.006977455651952402,0.010113330805552323,0.004750170171287094,0.02067658001361483,-0.0004842457193631189,0.004562061182557864,0.014160423233314567,0.0004916040405413824,0.0058701685658923974,-0.0003561954270014933,0.010813330384879194,0.003067160215541357,-0.009443903252872032,0.006977104158648495,-0.0010261826372096605,0.003475310698113576,-0.0007705337173862237,0.027653681871814273,-0.009981457636394426,-0.01609999960121511,-0.006874276100943044,-0.008003286795858156,-0.008417720615662372,0.009225723500272065
election_gas_four,Election-day gasoline above $4,KXAAAGASED-26NOV03-4.00,2026-07-22,-21.999999999999996,0.255,3.99999999999999,True,3.99999999999999,Five largest observed absolute probability moves; not independently identified political news,2026-07-21,Not reviewed / no dated registry match,Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,-0.0011627413779321527,-0.0028210781628480452,-0.007399722148443422,-0.007543413980395708,0.0010634861609293278,0.022484465213730154,-0.004203593765468194,0.011965825007512088,-0.001069352568852877,-0.005117050385140431,0.003806801143447114,-0.01470416272258009,-0.0005706261687987157,0.018025949023515397,0.03776159304841398,-0.002091273492082213,0.014028503074510201,-0.001589849089887685,0.01373780525834478,-0.011550380369941493,-0.003269991778600878,0.01973564402489858,-0.03833221921721269,0.008280388591340615
election_gas_four,Election-day gasoline above $4,KXAAAGASED-26NOV03-4.00,2026-07-24,18.0,0.445,13.999999999999979,True,13.999999999999979,Five largest observed absolute probability moves; not independently identified political news,2026-07-23,"2026-07-23: As the 2026 midterms approach, economy is front and center | Americans' evaluations of the economy remain negative | USTR Takes Action in Forced Labor Section 301 Investigations",Date-only matches include prior close date because intraday timing is mostly unavailable; context is not a verified shock,0.0010160123647910968,-0.014401749001851094,0.005976475846926732,0.008730364607311802,0.003957355232722781,0.0021650203895122733,0.022246940668007475,0.004041728855717297,0.008597519729425018,0.006999534599379187,0.011056341534283032,4.4601512202202976e-05,-0.03581822021618908,0.007171557809853679,-0.018837753600391194,0.07955737425332698,0.0011108882215536964,0.03160492700562889,0.014031100649466777,-0.006657869818852857,0.015112888290587767,-0.026009311410244873,-0.016980466615797885,0.021770758109440624
